User_ID,User_Name,Platform,Date,State,Region,Followers,Views,Likes,Shares,Comments,Content_ID,Source,Revenue
GWRNBYXO,Anaya Chopra,Facebook,22-03-2023,Tamil Nadu,South,961692,5580619,3822339,311009,207667,gs7d3glpc0,Consultancy,182444.27
RDS17CPE,Kavya Nair,Instagram,24-11-2022,Uttarakhand,North,711184,6159176,2796723,187279,393792,z9prih5kyp,Consultancy,298347.64
VHXC2DCA,Riya Sharma,Instagram,02-02-2022,Telangana,South,762175,1067807,1887767,801023,239632,f72hr9xszz,Guest Appearance,670905.34
WA497OWR,Aryan Nair,YouTube,04-07-2024,Haryana,North,175198,3462620,2821462,680024,213639,nm5n84sdqv,Patrion,920072.32
05WE8RIG,Diya Sharma,Snapchat,25-11-2022,Mizoram,Central,967544,7513555,4077997,378895,29473,im41aexd6z,Sponsorship,775375.41
7JL1ZVI8,Anaya Mehta,Snapchat,26-04-2020,Uttarakhand,North,578556,9152133,2661117,366106,296796,fqy3kw6w1k,Guest Appearance,488399.93
7RIIKMRK,Aditya Mehta,Snapchat,31-10-2020,Kerala,South,423390,5557411,1886390,998920,155482,8j10kigjjg,Collaboration,936126.47
O3B9359N,Aditya Das,Snapchat,16-12-2024,Mizoram,West,170232,2777003,2073337,552481,176160,amcnwtxrs6,Consultancy,402688.23
17TTTJL6,Riya Patel,Facebook,15-07-2020,Jharkhand,East,936923,3693135,2570106,937617,139697,p4o4v21mtp,Patrion,424371.5
RCTYIRFL,Vivaan Mehta,Facebook,27-01-2021,Maharashtra,West,192777,8665589,922266,300210,8388,7u37zoe6tk,Consultancy,352908.66
KQ8FMD80,Sai Chopra,Twitter / X,13-02-2023,Sikkim,West,995926,1831935,4970653,665047,8869,vz5ummqmjw,Sponsorship,71697.31
861KWTEZ,Ishaan Sharma,Instagram,25-09-2021,Gujarat,West,960710,5820775,233998,980058,213262,4ewx41n01f,Sponsorship,561079.74
728O9WHX,Diya Joshi,Twitter / X,23-12-2023,Goa,West,653375,3369267,3710744,127792,377389,weyoakcvkh,Sponsorship,644242.3
8I9D3IK4,Diya Sharma,YouTube,04-11-2021,Punjab,North,423376,2499717,2412113,82588,88943,tcmciuxae4,Consultancy,471035.44
4OKAHJXZ,Diya Mehta,Instagram,27-05-2024,Punjab,North,20928,4709727,3493379,135594,493895,61ys89vyym,Collaboration,746357.19
Z7NJU5WH,Aditya Chopra,Snapchat,18-11-2024,West Bengal,East,749807,9971821,1278832,333848,494343,8qtq66g08j,Collaboration,336210.27
09AQT4KC,Ishaan Verma,YouTube,10-12-2022,Punjab,North,303328,4025389,1438908,345549,188323,9pb7gl445p,Patrion,695063.68
UYPNVBUJ,Diya Patel,Instagram,14-05-2024,Andhra Pradesh,South,595396,1772652,567805,764636,258810,hfca5pno93,Consultancy,115977.82
R2F9FHLM,Aryan Das,Twitter / X,01-12-2021,Mizoram,North,579252,7386036,3407674,866813,64562,k0y40kjrls,Consultancy,894590.77
DN9HR03O,Aditya Chopra,YouTube,11-06-2020,Maharashtra,West,197921,9404230,1838849,9024,254960,jvmmoovzqj,Patrion,879630.9
G78GZRK1,Diya Das,Snapchat,02-12-2023,Manipur,Central,808811,2088826,1292727,613109,324880,2weo8edccx,Collaboration,498080.49
4LSZ7UMQ,Anaya Chopra,Facebook,26-05-2020,Telangana,South,400143,3549720,1764893,118921,196892,8enfw6vcto,Patrion,417432.35
W5Q2KY9Z,Aarav Verma,YouTube,21-10-2020,Karnataka,South,664470,1811616,3543186,462304,39570,dy8vr8mv19,Collaboration,171176.19
UMVLBF0E,Kavya Reddy,YouTube,20-03-2024,Madhya Pradesh,Central,165437,2013519,3488044,111511,360322,x47reizipn,Consultancy,499750.6
TKLBOOW1,Aarav Joshi,Facebook,07-02-2021,Sikkim,North,2695,6158614,1435436,203699,380354,5yy4wrjkkz,Patrion,959541.16
I6EEYHM1,Aryan Verma,Twitter / X,24-10-2024,Odisha,East,467592,8920861,3819679,539156,250958,dpcxng60ad,Patrion,590488.04
SNYRD4JB,Sai Yadav,Facebook,07-11-2022,Goa,West,123569,170057,3056099,174416,32730,fvjtmw5rf4,Collaboration,798403.54
CDR0M7UM,Ishaan Yadav,Instagram,28-03-2020,Meghalaya,Central,58090,1700620,2431610,841472,24428,66ehs9h060,Consultancy,136177.7
LC2J08LT,Ishaan Chopra,Twitter / X,20-08-2021,Gujarat,West,98365,1698222,3548968,476441,453897,zo9fikel1v,Collaboration,849474.85
APP7VLSD,Ishaan Chopra,YouTube,22-09-2021,Mizoram,South,437593,9929397,2022106,535553,495340,jlumtxbmai,Collaboration,679822.65
9O04IJQ2,Sai Sharma,Snapchat,08-07-2024,Arunachal Pradesh,Central,149614,7225597,3074528,732566,271191,qkc4uzg5qu,Sponsorship,964289.85
T4CJVFJ7,Aditya Joshi,Facebook,20-09-2023,Rajasthan,West,854467,9891739,4150403,532092,436647,6gpbzy91mt,Sponsorship,487731.72
BY8SH3PY,Kavya Nair,Twitter / X,08-05-2020,Karnataka,South,906569,8431632,1934768,599226,491692,2ny8juugk4,Consultancy,807969.03
EKL29QDL,Vivaan Das,Snapchat,03-01-2020,Madhya Pradesh,Central,179584,2374491,3545696,867392,366789,rp7x9c8cad,Sponsorship,170547.76
IU9KZHFQ,Sai Das,YouTube,29-06-2022,Rajasthan,West,740404,7301595,904317,951981,414709,cebwpyzx0r,Sponsorship,407015.88
3UUAUKE2,Vivaan Verma,Snapchat,14-07-2022,Manipur,Central,162596,99132,1641141,338314,254997,frc31j8w9k,Guest Appearance,990053.99
W7L3WB2H,Aditya Mehta,Instagram,09-07-2022,Goa,West,215114,9768819,1675826,809963,115531,zei7lsfqu8,Collaboration,494427.27
IYIHEUTO,Ishaan Patel,Twitter / X,19-07-2023,Maharashtra,West,857288,7320377,4739477,205643,224537,yubw42zl60,Sponsorship,551230.24
EF4TXL3O,Aditya Verma,Snapchat,09-07-2021,Madhya Pradesh,Central,304530,237644,2815655,264118,490151,jq5eosd221,Collaboration,556646.98
KK6XGL75,Aditya Yadav,Facebook,31-07-2023,Maharashtra,West,525556,1781606,2936595,73062,340910,2z08r3u2wm,Consultancy,469845.77
ZEJVMBSH,Ishaan Chopra,Facebook,27-10-2024,Nagaland,East,814219,6701718,870267,162228,89276,lth60bevtd,Consultancy,171755.74
EPFP39D0,Sai Patel,Facebook,05-01-2022,Odisha,East,73535,5780036,3973216,332249,165822,mw5l7lqrbk,Consultancy,174691.97
80W59M6O,Ishaan Mehta,Twitter / X,02-09-2022,Madhya Pradesh,Central,17617,4380996,4668025,619070,34622,kw4wlttja9,Sponsorship,3526.91
U8FLBWZJ,Anaya Mehta,Facebook,16-06-2021,Sikkim,East,64960,1865572,2425854,566889,252773,vqom1gtlqr,Collaboration,152309.33
QC2HLVX8,Vivaan Chopra,Facebook,06-04-2023,Karnataka,South,212627,1497916,1087951,127515,2280,u2azvfx8o9,Consultancy,151578.44
TOC4EXAG,Ishaan Joshi,YouTube,16-10-2020,Manipur,West,220838,7644910,1648089,990455,495815,pjzv4onch8,Guest Appearance,890657.24
JTK9MXJY,Aryan Verma,YouTube,13-02-2024,Meghalaya,East,696125,2305281,2231147,766170,367168,fpqdpbi4xx,Patrion,241789.94
8Z5EYZMI,Sai Sharma,YouTube,11-11-2023,Bihar,East,839392,5166017,1923580,91039,399642,s7c3mzdj7x,Collaboration,352281.84
7L66D2UF,Sai Reddy,Facebook,12-11-2024,Kerala,South,498659,5660540,284325,488031,26061,p3vn07wfib,Collaboration,204558.93
S6RIJ67L,Anaya Reddy,Twitter / X,28-10-2020,Nagaland,South,308119,1117580,3481436,565325,255549,u80yvwh2fc,Consultancy,154890.93
THMVR7ND,Aryan Mehta,Facebook,08-09-2022,Rajasthan,West,171936,1412626,1445641,411837,64289,1dhg3zoztj,Collaboration,374688.63
59XDY6TN,Vivaan Chopra,Instagram,12-09-2022,Tamil Nadu,South,900281,4444695,3335501,422481,498117,m3dln1iiwy,Guest Appearance,751727.83
Y8PF9RTT,Riya Sharma,YouTube,07-09-2024,Rajasthan,West,30706,8998991,113255,971414,220054,9dtp8pxykf,Collaboration,561622.27
N4QP16O0,Sai Chopra,YouTube,18-09-2021,Gujarat,West,83810,5425983,1118067,87490,480278,qgx0xmq438,Guest Appearance,109119.85
7CNB5KRJ,Ishaan Chopra,Instagram,11-10-2020,Tamil Nadu,South,525132,4986626,1236984,114087,355339,5o6oihcxzw,Patrion,327308.04
MVGFCVHL,Anaya Joshi,YouTube,20-03-2023,Nagaland,North,848765,5048323,3939703,112091,145855,v2ye4fmb7e,Collaboration,804945.49
U931815T,Anaya Joshi,Instagram,10-11-2021,Andhra Pradesh,South,489264,4211877,330176,334055,172022,ax56vjjrwy,Consultancy,388453.84
RI1KM41Q,Diya Nair,Twitter / X,17-07-2021,Rajasthan,West,638951,2603329,979048,178581,17037,oy95ucpm5u,Consultancy,604483.25
MMMR9VUE,Sai Joshi,YouTube,26-05-2023,Himachal Pradesh,North,265958,1655279,485333,396601,439971,56jebzaz5d,Guest Appearance,581900.93
LN2PWWKS,Ishaan Yadav,Facebook,22-06-2020,Odisha,East,217887,7973037,3733091,665424,353082,w29kyopho1,Patrion,205997.37
66XVSCRT,Ishaan Verma,Instagram,22-01-2023,Jharkhand,East,800256,1166192,3731477,313992,393690,6faw2j6mtr,Consultancy,97947.4
EKXHU0HL,Diya Chopra,Instagram,29-02-2020,Manipur,East,319518,1978386,4502196,152663,308467,zt6x4l37p4,Guest Appearance,665635.04
YK3GXMSB,Riya Sharma,Facebook,09-03-2022,Sikkim,East,169624,3796623,704024,952966,298949,wf8jdqtc9x,Guest Appearance,659004.2
I93SESW2,Aryan Joshi,Snapchat,26-03-2021,Rajasthan,West,949250,2466705,205237,404229,16880,2e9wi0giku,Sponsorship,563118.82
PFK04533,Aryan Mehta,YouTube,28-11-2020,Assam,North,185320,9852992,1879103,757592,364809,xbgrwcy92o,Consultancy,31461.8
JKS4RK4V,Aditya Mehta,Snapchat,04-05-2022,Kerala,South,326502,9404811,1395488,388022,269000,4f2jw8b1aa,Guest Appearance,667657.62
0I2BUKWC,Sai Mehta,Instagram,08-01-2021,Telangana,South,913657,533119,1359293,754314,41451,t8pp9y6edn,Patrion,537477.43
FL1Y408H,Aryan Das,YouTube,12-05-2020,Karnataka,South,7242,4480824,3835510,114650,72733,odlgdile8n,Consultancy,523606.99
X8SBVEZV,Aryan Chopra,Snapchat,20-12-2024,Himachal Pradesh,North,113630,628108,2382206,466235,479846,6p8zrjvfuu,Guest Appearance,498371.86
UOO7DSMU,Ishaan Chopra,Instagram,23-04-2023,Telangana,South,631612,7829537,1686694,211580,365502,hlkkb5n0ao,Sponsorship,248362.58
XTEIPLXL,Aarav Yadav,Instagram,14-01-2021,Punjab,North,914188,3957920,1979126,584622,368450,23dxvbcvcn,Guest Appearance,811612.53
00QVBO1N,Anaya Verma,YouTube,08-09-2023,Maharashtra,West,67745,9112260,2578197,518410,63163,cabyo7whuz,Sponsorship,446165.01
2JNLK3UM,Sai Joshi,Twitter / X,01-02-2023,Jharkhand,East,206375,5565106,1443963,663454,120988,46jl0v12ld,Sponsorship,768865.32
DRE1S0QS,Aditya Nair,Instagram,19-08-2021,West Bengal,East,944993,945409,2806343,681403,434793,hv0ep2oewz,Sponsorship,838700.22
KYWW05EI,Aarav Reddy,Twitter / X,11-01-2024,Uttar Pradesh,North,962630,9247959,3828475,361373,109159,5gk5n7qhuo,Guest Appearance,492292.64
KEHQ2S20,Ishaan Chopra,Twitter / X,25-12-2020,Manipur,Central,873011,3190606,1693231,31583,268652,d8zb53q8dk,Guest Appearance,720610.48
88DV3I9Y,Sai Mehta,YouTube,29-05-2024,Haryana,North,15522,2692179,292649,260693,430050,r8da33tdfl,Consultancy,855122.71
MFS6PC0T,Anaya Patel,Instagram,23-09-2020,Assam,South,370567,6310117,4914807,248133,194257,dpvww5fov1,Collaboration,427667.01
CQBSY4PS,Aditya Patel,Instagram,27-02-2020,Andhra Pradesh,South,850477,2808950,4169399,923261,274983,510hdnf308,Sponsorship,507907.13
OX9TNFNL,Sai Nair,Twitter / X,28-08-2022,Tripura,Central,95756,7494855,4421215,202174,328526,tjndbu542a,Collaboration,63398.11
770RDYA0,Kavya Sharma,YouTube,28-02-2021,Sikkim,North,419484,4352135,3500902,410530,312216,ehwrhctn5x,Collaboration,586250.09
LGKFHBJQ,Aryan Patel,YouTube,08-10-2020,Arunachal Pradesh,South,400476,4210954,228870,353198,370606,lh9fc6awmr,Patrion,717153.12
OLBC2J3T,Anaya Reddy,Facebook,14-03-2021,Goa,West,101784,7169648,808244,627851,463811,vs7yieyn0k,Consultancy,646981.19
S6MZ0YHA,Sai Verma,YouTube,05-03-2021,Assam,Central,199737,2939300,2512707,960131,317330,ycmcdf6c3x,Consultancy,274187.94
0AH3S1PZ,Diya Yadav,Instagram,15-06-2024,Chhattisgarh,Central,190299,6130912,530247,581626,279518,d8sj7jyaad,Sponsorship,332571.05
ITIV3920,Aarav Sharma,YouTube,05-11-2024,West Bengal,East,103494,8150777,2079490,149649,287457,gi9xdp67o1,Sponsorship,45503.12
T8YFHUO6,Kavya Joshi,Facebook,27-01-2024,Tamil Nadu,South,504753,9654151,4540556,487678,87203,i95d95kiou,Patrion,925081.1
WQ43XWNS,Vivaan Verma,Instagram,08-06-2022,Gujarat,West,582131,4221113,1420770,569575,20515,qvs9ly009y,Collaboration,522961.92
Y7RDHZEY,Ishaan Yadav,Facebook,16-04-2023,Jharkhand,East,517540,2934604,4589620,416736,14253,jg5jruy6av,Sponsorship,909471.98
QJM23XQ9,Sai Mehta,Instagram,17-02-2023,Telangana,South,306322,7452976,1439701,843967,265975,lbtln4rtar,Collaboration,728196.97
V0A44V0B,Kavya Nair,Twitter / X,02-05-2024,Uttar Pradesh,North,210522,8688926,1952891,713365,419000,llz1sid1wv,Sponsorship,241537
E0C78USU,Vivaan Das,Twitter / X,23-06-2022,Assam,South,378923,2542661,2719786,160370,238492,2s1riy98nr,Patrion,186965.73
37WIUX9V,Sai Yadav,Twitter / X,18-03-2024,Goa,West,842678,6241537,1119250,374814,145982,othjtxzt8i,Sponsorship,116164.96
SBF5NNK5,Ishaan Verma,Facebook,12-08-2024,Uttar Pradesh,North,608667,2760977,1494317,707384,227321,qp01rr7u6u,Consultancy,337399.76
R6WGLVSD,Kavya Das,Twitter / X,03-10-2020,Manipur,South,344446,12308,1904190,693410,443727,62pp132x4h,Consultancy,876966.3
XFB0ERX0,Vivaan Nair,Instagram,27-05-2024,Mizoram,East,972764,3047303,2164288,576336,459773,vf81lgly4i,Sponsorship,904007.26
ZOX4IOSJ,Aryan Chopra,Instagram,08-07-2022,Odisha,East,624701,1516707,4505177,400974,167242,b91jry8aun,Consultancy,273258.16
E3JSQQVI,Aryan Chopra,Snapchat,02-07-2023,Himachal Pradesh,North,625123,5635518,4786922,490796,128704,a5s55l6ibd,Collaboration,392650.3
KOWAYVQG,Riya Verma,Instagram,09-05-2022,Sikkim,West,322647,3054626,2496020,748106,298079,4r1cr3vcjb,Patrion,607045.57
72453VDM,Ishaan Verma,Twitter / X,15-07-2024,Manipur,South,874155,7639574,1069032,449757,299633,lrkrh0735d,Patrion,156359.99
5LAOJ3B0,Sai Chopra,Facebook,27-12-2020,Sikkim,East,713443,6222219,645087,510474,299084,d5heejnidm,Patrion,679160.16
Q6CW4CL7,Aditya Joshi,Instagram,05-03-2021,Uttar Pradesh,North,533449,8247277,170963,865057,86293,o5u56t28rd,Consultancy,496426.39
KH4MSJRO,Riya Chopra,Instagram,09-12-2022,Odisha,East,240335,4700603,1544648,7604,342536,2thrhvj7cd,Collaboration,259132.12
9TDO6K1K,Kavya Reddy,Twitter / X,01-09-2022,Jharkhand,East,778929,5685606,926494,508812,378749,vzb0zavxuw,Sponsorship,703712.08
OWFWSJ62,Diya Reddy,Twitter / X,10-09-2023,Assam,South,563070,4489136,2686687,661024,319334,lj2upajzr2,Consultancy,631800.56
OHLGPRT8,Diya Yadav,Twitter / X,23-05-2023,Karnataka,South,581089,274978,254337,528725,172122,lytk7sgfa3,Guest Appearance,14181.49
GBE7KOP7,Aryan Chopra,Instagram,25-06-2020,Sikkim,East,675419,3109290,4899170,156930,195008,vaibdfii8l,Sponsorship,191721.65
OCW2OKOQ,Aarav Das,YouTube,26-11-2024,Goa,West,455526,3646113,3738795,392267,289362,ufz456r5vc,Collaboration,580911.41
EMCILRSR,Kavya Nair,Instagram,27-04-2023,Mizoram,East,447014,8322620,2631233,823275,494178,qldo6wh318,Consultancy,562707.26
CCSHGDFD,Aarav Reddy,YouTube,09-04-2023,Bihar,East,124270,5615843,3742951,157324,68282,7eaxjj2vvx,Guest Appearance,691608.82
HE8Z8LTH,Vivaan Nair,Twitter / X,18-12-2022,Chhattisgarh,Central,508110,5159379,4536766,381889,473492,tvle9finkf,Collaboration,585237.81
QPH2WAQO,Vivaan Joshi,Snapchat,01-10-2022,Bihar,East,75774,1209560,859609,545174,446485,6q054slmjj,Sponsorship,592431.86
PGFCCOVJ,Riya Reddy,Instagram,15-11-2024,Odisha,East,792053,8006114,3830929,755644,309454,ncwarnre6j,Guest Appearance,393883.03
ARTV9ODE,Anaya Chopra,Facebook,10-11-2024,Manipur,South,888159,743036,2671485,737556,360413,d44fxtger3,Sponsorship,542305.96
T497R669,Kavya Das,Snapchat,14-06-2022,Rajasthan,West,786363,9313827,4497727,186880,368841,6meebaqgj9,Collaboration,92728.95
1ZFIBCST,Vivaan Mehta,Snapchat,16-11-2022,Arunachal Pradesh,Central,159780,3855787,781664,680693,368726,q1tlmg6pmp,Sponsorship,835510.32
OZEK0VWJ,Vivaan Chopra,Twitter / X,25-06-2022,Jharkhand,East,20224,6387396,3297614,339816,160234,8z3hrsrhwl,Patrion,607427.66
0KM9WFWK,Aryan Yadav,Facebook,25-03-2021,Haryana,North,694266,2906178,2612614,767557,462809,fcra4iu914,Guest Appearance,813841.97
Z5ISGMOX,Sai Patel,Twitter / X,28-01-2023,Goa,West,856623,7318068,1606294,911522,162403,nb498sb2vc,Guest Appearance,815453.14
VCA8QD6R,Aditya Sharma,YouTube,22-11-2024,Telangana,South,681365,1471276,1502873,957041,272851,9m8ae4gkdz,Consultancy,165527.23
WI87RVBT,Diya Verma,Snapchat,27-11-2020,Haryana,North,713604,391495,2144308,897269,292166,vdf94hswwi,Patrion,897430.14
QJ6UYO8V,Kavya Joshi,Instagram,12-09-2020,Arunachal Pradesh,Central,112945,5351960,3096137,500748,311172,s7krv5544w,Patrion,476872.2
TULDPYGL,Riya Nair,Facebook,21-10-2024,Rajasthan,West,738240,5201703,226944,94197,128967,k2uck0bisj,Collaboration,347860.72
7Y5PORBI,Sai Joshi,YouTube,17-09-2021,Punjab,North,299592,6170581,2733603,868631,142762,jp5b9do5ft,Collaboration,938301.19
6N3JJ0B3,Ishaan Das,Instagram,17-08-2022,Chhattisgarh,Central,446925,3567717,2702373,428521,344327,nj97uie2tx,Guest Appearance,564878.09
X8N4R039,Riya Das,Instagram,05-02-2020,Meghalaya,West,302784,4546482,1486247,482576,85273,g77ricybkl,Collaboration,397784.42
68A5D9GG,Ishaan Verma,Facebook,29-10-2024,Andhra Pradesh,South,300431,2967703,3652561,571519,89417,ig54lgc13n,Patrion,727874.62
O71DXGN1,Ishaan Das,Facebook,31-03-2024,Uttarakhand,North,459937,3841299,3479237,880465,132183,uw5heyx2rw,Patrion,587636.72
K0VKJGQ8,Kavya Reddy,Facebook,25-01-2023,Odisha,East,658000,5849529,2382361,902448,72158,fnq3vpvan6,Patrion,386055.21
UKSKQYF3,Riya Das,YouTube,01-12-2020,Telangana,South,876380,4286276,4742153,975249,339821,rhgk02jd9v,Guest Appearance,43422.28
UU2NF1FK,Anaya Reddy,YouTube,15-03-2024,Mizoram,East,585274,1921620,367777,616062,156608,fxb8f9xlkj,Guest Appearance,798281.3
RHYX3NI1,Vivaan Mehta,Instagram,25-03-2020,Gujarat,West,450373,5890507,1705555,892612,282613,ki4hiw4fdf,Guest Appearance,368215.45
9ZPU955F,Aditya Patel,Snapchat,19-08-2020,Meghalaya,South,415501,1416621,4543708,91511,26985,19jwoqgq5r,Patrion,491615.52
2307SBS4,Diya Verma,Instagram,28-08-2022,Odisha,East,151143,2648216,677588,985485,360205,c960hlxpgw,Consultancy,794863.1
3II9379K,Diya Patel,YouTube,16-03-2024,Meghalaya,North,311367,4210961,485651,137422,264387,ys3967ijlp,Consultancy,866957.74
CTNBK05W,Diya Verma,YouTube,07-07-2020,Arunachal Pradesh,West,168675,8433173,3649163,328440,365264,fyf0h51uue,Guest Appearance,854047.09
0HNQZWOL,Anaya Verma,Twitter / X,30-06-2021,West Bengal,East,951173,4609644,1185460,385441,206170,4lixwjr1jq,Sponsorship,579849.41
O22MRKMF,Aarav Chopra,Snapchat,29-03-2020,Arunachal Pradesh,South,912193,6290425,4154591,173464,16276,n4poyp2l0l,Sponsorship,231524.68
AHVNUTKR,Riya Joshi,Twitter / X,08-06-2022,Jharkhand,East,786452,8107814,820380,915941,37511,jxyercbg1s,Sponsorship,935691.47
ERIXRSAN,Sai Mehta,Snapchat,12-01-2024,Meghalaya,East,957397,626706,3205896,968489,177616,9vey9zbne5,Collaboration,293021.82
KVQTDGPF,Anaya Yadav,Snapchat,07-10-2021,Goa,West,23069,8314395,3452501,858530,304184,aznw2hylsa,Sponsorship,592037.06
ZQS3XME3,Aryan Nair,YouTube,12-09-2020,Bihar,East,559551,376409,1203340,848444,327491,ixu6z4pg7m,Guest Appearance,282521.17
MUDVD62Y,Ishaan Reddy,Snapchat,05-09-2023,Kerala,South,35153,8907855,2423030,149559,401137,zuaomddh1w,Consultancy,948143.52
N50WJ5FN,Sai Mehta,YouTube,30-07-2021,Haryana,North,732811,2568822,2743166,158850,69748,ofu6pjqmbq,Sponsorship,710225.12
HKV9NJSJ,Aarav Reddy,Snapchat,21-11-2024,West Bengal,East,816851,7742704,4432170,224887,379051,tttw9yhxbm,Patrion,117455.1
CNXLXUG8,Ishaan Reddy,YouTube,12-10-2022,Assam,South,962907,7191821,4577548,127098,378246,uqjmgngdxs,Guest Appearance,478095.28
41DJXHUL,Riya Das,Instagram,08-08-2022,Uttarakhand,North,383979,8380644,2218824,339132,27485,jgwrskxms1,Sponsorship,727808.31
GS9I12PI,Ishaan Reddy,Snapchat,08-04-2023,Maharashtra,West,210039,9216094,1164829,229823,335373,1ujvpxyalw,Sponsorship,109341.35
L0QRYLH8,Riya Joshi,Instagram,14-09-2022,Madhya Pradesh,Central,360356,7626335,394469,979600,77402,29bqhaxo1m,Guest Appearance,769252.46
0VLTRSSR,Aryan Reddy,Instagram,18-11-2020,West Bengal,East,307750,8439995,2546324,203796,4873,s9fb64pwgt,Sponsorship,604834.22
EMYBQ7UG,Kavya Joshi,Instagram,04-07-2021,West Bengal,East,828394,6974725,1580015,385442,415535,ovtggxf2z1,Guest Appearance,859370.69
5RMAUTH2,Sai Chopra,Snapchat,22-10-2021,Tamil Nadu,South,777897,5846337,3515799,36088,374378,ewlwciyfef,Guest Appearance,975847.51
OFXT3AWB,Anaya Patel,Instagram,28-07-2021,Tripura,North,414944,4199921,1808985,154103,292143,aw0icasbeu,Patrion,74935.56
UX9PDJL5,Diya Sharma,Facebook,12-11-2023,Chhattisgarh,Central,918094,1641825,117576,593445,341110,rb9dkl73ue,Collaboration,152388.98
191SRFM0,Kavya Das,Facebook,29-10-2021,Arunachal Pradesh,South,457174,6255569,3198517,383588,464409,l9bxbk1f7f,Consultancy,967734.09
3S3HXCI5,Aarav Chopra,Twitter / X,20-04-2023,Arunachal Pradesh,Central,176909,5244872,2545125,45371,77440,uo9t5buct7,Patrion,862406.2
OUAWMZJA,Vivaan Joshi,Facebook,13-12-2022,Nagaland,South,222271,2503733,3187593,899815,330928,47816ijtck,Sponsorship,307041.26
J2I8PKT4,Vivaan Das,Facebook,12-05-2023,Sikkim,West,192221,403421,3105141,617845,473830,d4jatte329,Guest Appearance,548331.16
EHLA1PJ0,Anaya Nair,Facebook,27-07-2023,Karnataka,South,985894,829899,4351954,161169,242104,le69m3i1ra,Consultancy,693133.86
305SS2IA,Riya Sharma,Facebook,13-07-2022,Haryana,North,845156,4550738,968214,376384,270220,wzl1uvrgoz,Collaboration,130961.86
HUL07C75,Diya Verma,Instagram,21-09-2021,Telangana,South,16615,7103326,85778,649053,375284,hfcjusv7z9,Consultancy,599737.19
Y7AZULLL,Aryan Chopra,YouTube,05-10-2023,Goa,West,100924,8064246,315101,945377,96581,5h77l1fzf3,Patrion,356171.58
RBU187EA,Sai Sharma,Twitter / X,08-05-2020,Maharashtra,West,326737,4622149,1908879,447200,346408,7alo9grcv7,Patrion,887473.89
L4FTVNQE,Ishaan Yadav,Instagram,11-04-2021,Madhya Pradesh,Central,5155,8714577,1970947,667070,396823,hsydv5w3tx,Guest Appearance,359732.37
OFB8626M,Riya Das,Twitter / X,29-06-2022,Uttarakhand,North,885505,82801,2814927,868150,253949,1wmco7pvkc,Consultancy,494968.41
6V9LLHIO,Sai Chopra,Instagram,09-02-2021,Bihar,East,594857,2002482,4516932,357091,476399,p7yc8s5y1i,Consultancy,592057.51
1GLTT9ML,Vivaan Das,YouTube,04-07-2020,Maharashtra,West,692913,9351269,690721,911421,118687,4eszd8eodm,Sponsorship,654126.97
E9GYTXNP,Kavya Sharma,Instagram,20-12-2020,Kerala,South,195104,2681097,443843,471382,100257,fzk5nrxbbf,Patrion,826902.19
MFOUZEP5,Aarav Nair,YouTube,10-07-2020,Odisha,East,228054,1966875,1421074,388933,162809,mx4712eqef,Sponsorship,248547.73
EZC1W9KM,Ishaan Verma,YouTube,03-02-2023,Tripura,East,437655,2784556,3656533,680823,369916,5zjq3m6jbz,Sponsorship,471921.75
GBG6Y2LO,Aryan Mehta,Snapchat,27-01-2021,Assam,North,66032,2891838,4715129,257100,215445,9i61cr197g,Collaboration,171067.92
65Q2LCUX,Anaya Nair,YouTube,26-05-2022,Arunachal Pradesh,South,169619,1169030,1228184,62631,370535,093w5e6qi0,Guest Appearance,208781.22
IY7ZNY5K,Kavya Patel,Instagram,08-03-2020,Telangana,South,442630,165688,4567481,946122,327114,e05hdjbgco,Sponsorship,741887.51
76X1AK42,Kavya Yadav,Snapchat,01-07-2021,West Bengal,East,635332,8386503,3803211,689425,316612,x1wb0siof3,Consultancy,144726.88
ZIWGXA8D,Diya Chopra,Snapchat,01-12-2022,Haryana,North,483117,9531142,2616248,255494,170653,795pvy9tma,Patrion,737703.76
UKJ9IKDV,Riya Nair,Instagram,26-12-2023,Sikkim,North,82243,2957410,3920329,780438,199999,da5fe1oh06,Guest Appearance,130426.47
P3874C6A,Anaya Nair,Facebook,23-02-2022,Jharkhand,East,42862,7064214,544880,2705,58136,i7s8bi9xdb,Consultancy,943032.58
SKXT762T,Sai Sharma,Facebook,15-11-2022,Maharashtra,West,488539,1650069,4743651,990486,58260,8zwh46kb6i,Consultancy,183321.05
YLHMF0FY,Aarav Sharma,Twitter / X,16-07-2024,Himachal Pradesh,North,170220,7481560,162315,410382,424148,3knqykzsj0,Collaboration,430864.7
H744TJKJ,Aarav Das,Snapchat,21-12-2020,Nagaland,South,861823,6067048,665599,239006,67183,lzyfbp1l3v,Collaboration,967846.68
XEUI3JCS,Aditya Reddy,Facebook,19-05-2024,Uttarakhand,North,845908,4973335,4450938,802034,283675,qf0i4yjup5,Patrion,762355.87
ZOZAQJWR,Kavya Joshi,Facebook,12-03-2022,Gujarat,West,883342,7290480,157971,536488,174682,7m7ix4i8wj,Guest Appearance,791565.3
J391596J,Riya Nair,Twitter / X,29-12-2022,Arunachal Pradesh,East,274936,9363568,3609660,747959,137474,4kx918i0hj,Sponsorship,838641.01
